H,A,B,C,E,F,N,DATE,TIME,G
0,115.5,22.116999999999997,52.42100000000001,1.0,0.0,,1190301.0,131900.0,0
0,121.2,42.532,69.032,0.0,1.0,,1190301.0,132100.0,0
0,105.1,61.688,77.905,0.0,1.0,,1190301.0,132200.0,0
0,90.8,70.079,81.53399999999999,0.0,1.0,,1190301.0,132300.0,0
0,95.0,77.703,87.69,0.0,1.0,,1190301.0,132400.0,0
0,127.2,84.38,90.477,0.0,1.0,,1190301.0,132500.0,0
0,94.8,85.545,90.384,0.0,1.0,,1190301.0,132600.0,0
0,95.4,87.275,85.759,0.0,1.0,,1190301.0,132700.0,0
0,178.9,37.008,38.569,1.0,0.0,,1190301.0,133100.0,0
0,126.6,25.335,26.169,1.0,0.0,,1190301.0,133200.0,0
0,134.1,16.89,24.904,1.0,0.0,,1190301.0,133300.0,0
0,99.3,16.894000000000002,23.62,1.0,0.0,,1190301.0,133400.0,0
0,108.0,57.20399999999999,43.107,0.0,1.0,,1190301.0,133800.0,0
0,100.4,25.935,17.375999999999998,1.0,0.0,,1190301.0,134100.0,0
0,92.9,17.29,15.982000000000001,1.0,0.0,,1190301.0,134200.0,0
0,82.3,13.716,10.655,1.0,0.0,,1190301.0,134300.0,0
0,205.9,46.053999999999995,58.637,0.0,1.0,,1190301.0,134800.0,0
0,143.2,63.099,67.54,0.0,1.0,,1190301.0,134900.0,0
0,104.80000000000001,74.618,75.774,0.0,1.0,,1190301.0,135000.0,0
0,109.2,82.245,83.85799999999999,0.0,1.0,,1190301.0,135200.0,0
0,131.9,88.163,89.23899999999999,0.0,1.0,,1190301.0,135300.0,0
0,101.1,90.155,89.663,0.0,1.0,,1190301.0,135400.0,0
0,110.5,93.436,89.429,0.0,1.0,,1190301.0,135500.0,0
0,102.49999999999999,95.23899999999999,85.545,0.0,1.0,,1190301.0,135600.0,0
0,117.7,94.198,76.251,0.0,1.0,,1190301.0,135700.0,0
0,98.3,88.85,71.515,0.0,1.0,,1190301.0,135800.0,0
0,104.69999999999999,89.999,60.809,0.0,1.0,,1190301.0,140100.0,0
0,118.6,91.76299999999999,45.83,0.0,1.0,,1190301.0,140200.0,0
0,613.7,55.518,48.963,0.0,1.0,,1190301.0,141000.0,0
0,156.5,69.953,65.975,0.0,1.0,,1190301.0,141100.0,0
0,126.49999999999999,79.968,76.942,0.0,1.0,,1190301.0,141200.0,0
0,119.9,86.646,78.82300000000001,0.0,1.0,,1190301.0,141300.0,0
0,112.99999999999999,86.206,77.08,0.0,1.0,,1190301.0,141400.0,0
0,111.1,83.251,72.735,0.0,1.0,,1190301.0,141500.0,0
0,186.0,65.44800000000001,49.1,1.0,0.0,,1190301.0,141900.0,0
0,147.5,51.018,42.802,1.0,0.0,,1190301.0,142000.0,0
0,118.5,69.403,70.579,0.0,1.0,,1190301.0,142500.0,0
0,92.9,73.987,64.831,0.0,1.0,,1190301.0,142600.0,0
0,116.3,85.22399999999999,80.666,0.0,1.0,,1190301.0,142800.0,0
0,132.9,90.149,85.72200000000001,0.0,1.0,,1190301.0,142900.0,0
0,117.40000000000002,92.507,90.48100000000001,0.0,1.0,,1190301.0,143000.0,0
0,122.8,95.005,86.743,0.0,1.0,,1190301.0,143100.0,0
0,120.19999999999999,93.65799999999999,80.051,0.0,1.0,,1190301.0,143200.0,0
0,117.6,89.14,76.70100000000001,0.0,1.0,,1190301.0,143300.0,0
0,86.1,81.839,66.61,0.0,1.0,,1190301.0,143400.0,0
0,252.1,88.354,85.527,0.0,1.0,,1190301.0,143800.0,0
0,218.6,92.236,88.068,0.0,1.0,,1190301.0,143900.0,0
0,184.2,94.824,91.49,0.0,1.0,,1190301.0,144000.0,0
0,157.2,92.45100000000001,83.704,0.0,1.0,,1190301.0,144100.0,0
0,129.4,85.21,79.062,0.0,1.0,,1190301.0,144200.0,0
0,155.8,80.438,73.067,0.0,1.0,,1190301.0,144300.0,0
0,103.60000000000001,71.87,47.0,1.0,0.0,,1190301.0,144600.0,0
0,91.1,58.393,38.74,1.0,0.0,,1190301.0,144700.0,0
0,205.80000000000004,69.801,56.632,0.0,1.0,,1190301.0,145000.0,0
0,174.3,79.452,64.994,0.0,1.0,,1190301.0,145100.0,0
0,146.4,83.895,56.591,0.0,1.0,,1190301.0,145200.0,0
0,209.20000000000002,89.26299999999999,67.902,0.0,1.0,,1190301.0,145300.0,0
0,174.3,92.84200000000001,76.749,0.0,1.0,,1190301.0,145400.0,0
0,176.4,95.228,76.222,0.0,1.0,,1190301.0,145500.0,0
0,184.7,95.53,76.689,0.0,1.0,,1190301.0,145600.0,0
0,168.3,96.745,80.571,0.0,1.0,,1190301.0,145700.0,0
0,196.0,97.34700000000001,85.61,0.0,1.0,,1190301.0,145800.0,0
0,171.5,97.63799999999999,79.488,0.0,1.0,,1190301.0,145900.0,0
0,151.1,98.425,78.28,0.0,1.0,,1190301.0,150000.0,0
0,139.0,90.469,89.729,0.0,1.0,,1190304.0,93700.0,0
0,151.2,91.73100000000001,88.619,0.0,1.0,,1190304.0,93800.0,0
0,128.1,65.88600000000001,73.455,0.0,1.0,,1190304.0,94000.0,0
0,92.9,44.963,73.28,0.0,1.0,,1190304.0,94200.0,0
0,172.7,38.98,58.896,1.0,0.0,,1190304.0,94300.0,0
0,139.2,25.987,40.645,1.0,0.0,,1190304.0,94400.0,0
0,119.19999999999999,18.037,32.225,1.0,0.0,,1190304.0,94500.0,0
0,114.7,15.767999999999999,33.687,1.0,0.0,,1190304.0,94600.0,0
0,106.3,19.084,37.825,1.0,0.0,,1190304.0,94700.0,0
0,86.6,65.403,60.571000000000005,0.0,1.0,,1190304.0,95000.0,0
0,80.0,92.324,91.99,0.0,1.0,,1190304.0,95600.0,0
0,106.3,94.883,90.941,0.0,1.0,,1190304.0,95700.0,0
0,98.2,90.208,86.066,0.0,1.0,,1190304.0,95800.0,0
0,92.2,78.655,77.687,0.0,1.0,,1190304.0,95900.0,0
0,91.5,69.858,76.443,0.0,1.0,,1190304.0,100000.0,0
0,105.80000000000001,68.892,82.434,0.0,1.0,,1190304.0,100100.0,0
0,181.5,72.975,86.514,0.0,1.0,,1190304.0,100200.0,0
0,127.2,86.102,82.318,0.0,1.0,,1190304.0,100400.0,0
0,126.49999999999999,90.735,87.77799999999999,0.0,1.0,,1190304.0,100500.0,0
0,112.6,93.823,88.48100000000001,0.0,1.0,,1190304.0,100600.0,0
0,103.60000000000001,94.307,91.306,0.0,1.0,,1190304.0,100700.0,0
0,117.8,95.18,86.605,0.0,1.0,,1190304.0,100800.0,0
0,129.0,93.12200000000001,77.49,0.0,1.0,,1190304.0,100900.0,0
0,143.3,86.74600000000001,77.779,0.0,1.0,,1190304.0,101000.0,0
0,151.5,51.748000000000005,52.108000000000004,1.0,0.0,,1190304.0,101200.0,0
0,112.3,36.061,43.071999999999996,1.0,0.0,,1190304.0,101300.0,0
0,106.5,40.641,49.287,1.0,0.0,,1190304.0,101400.0,0
0,331.3,60.427,63.2,0.0,1.0,,1190304.0,101500.0,0
0,125.9,72.979,73.086,0.0,1.0,,1190304.0,101600.0,0
0,141.5,81.986,82.057,0.0,1.0,,1190304.0,101700.0,0
0,137.4,87.391,84.405,0.0,1.0,,1190304.0,101800.0,0
0,131.6,90.25299999999999,83.916,0.0,1.0,,1190304.0,101900.0,0
0,115.10000000000001,91.198,84.38,0.0,1.0,,1190304.0,102000.0,0
0,132.5,94.132,84.315,0.0,1.0,,1190304.0,102100.0,0
 ,160.6,93.917,68.891,0.0,1.0,,1190304.0,102200.0,0
 ,119.39999999999999,29.342,16.233,1.0,0.0,,1190304.0,102700.0,0
0,121.8,23.410999999999998,16.882,1.0,0.0,,1190304.0,102800.0,0
1,191.2,25.205,23.982,1.0,0.0,,1190304.0,102900.0,0
0,438.6,15.815999999999999,25.234,1.0,0.0,,1190304.0,103300.0,0
0,170.4,10.635,22.198,1.0,0.0,,1190304.0,103400.0,0
0,138.1,7.311,21.429000000000002,1.0,0.0,,1190304.0,103500.0,0
0,112.1,9.76,27.548000000000002,1.0,0.0,,1190304.0,103600.0,0
0,98.0,14.847000000000001,32.523,1.0,0.0,,1190304.0,103700.0,0
0,99.8,18.616,41.753,1.0,0.0,,1190304.0,103800.0,0
0,94.6,26.55,53.839,0.0,1.0,,1190304.0,104000.0,0
0,94.9,36.321,68.262,0.0,1.0,,1190304.0,104100.0,0
0,81.8,57.547,78.84100000000001,0.0,1.0,,1190304.0,104200.0,0
0,97.1,71.69800000000001,85.696,0.0,1.0,,1190304.0,104300.0,0
0,110.9,81.132,88.15899999999999,0.0,1.0,,1190304.0,104400.0,0
0,118.8,87.421,91.331,0.0,1.0,,1190304.0,104500.0,0
0,128.1,91.61399999999999,91.906,0.0,1.0,1.0,1190304.0,104600.0,0
 ,129.9,94.41,89.56299999999999,0.0,1.0,,1190304.0,104700.0,0
 ,133.0,96.273,91.09100000000001,0.0,1.0,,1190304.0,104800.0,0
0,131.6,95.45200000000001,81.24,0.0,1.0,,1190304.0,104900.0,0
0,171.1,95.275,73.446,0.0,1.0,,1190304.0,105000.0,0
0,149.0,93.87100000000001,70.154,0.0,1.0,,1190304.0,105100.0,0
0,137.6,86.17,75.684,0.0,1.0,,1190304.0,105500.0,0
0,122.0,90.78,82.58200000000001,0.0,1.0,,1190304.0,105600.0,0
0,121.0,93.04700000000001,79.209,0.0,1.0,,1190304.0,105700.0,0
0,96.7,93.22200000000001,68.568,0.0,1.0,,1190304.0,105800.0,0
0,102.8,91.311,62.508,0.0,1.0,,1190304.0,105900.0,0
 ,189.2,54.093999999999994,37.227,1.0,0.0,,1190304.0,110200.0,0
0,160.2,37.415,34.101,1.0,0.0,,1190304.0,110300.0,0
0,156.8,34.361,42.986999999999995,1.0,0.0,,1190304.0,110400.0,0
0,146.8,38.391,53.658,1.0,0.0,,1190304.0,110500.0,0
0,102.8,59.595,57.696999999999996,0.0,1.0,,1190304.0,110700.0,0
0,99.8,73.063,68.806,0.0,1.0,,1190304.0,110800.0,0
0,106.5,79.94800000000001,71.958,0.0,1.0,,1190304.0,110900.0,0
 ,123.0,86.566,77.782,0.0,1.0,,1190304.0,111000.0,0
 ,127.8,91.044,80.426,0.0,1.0,,1190304.0,111100.0,0
 ,140.5,93.66,76.53399999999999,0.0,1.0,,1190304.0,111200.0,0
 ,146.6,95.16799999999999,79.077,0.0,1.0,,1190304.0,111300.0,0
 ,167.0,96.779,78.829,0.0,1.0,,1190304.0,111400.0,0
 ,161.8,93.876,65.88600000000001,0.0,1.0,,1190304.0,111500.0,0
0,151.1,89.21600000000001,57.258,0.0,1.0,,1190304.0,111600.0,0
0,162.5,83.245,48.588,0.0,1.0,,1190304.0,111700.0,0
 ,104.3,62.413999999999994,43.32,1.0,0.0,,1190304.0,111900.0,0
0,144.7,51.855,61.902,1.0,0.0,,1190304.0,112000.0,0
0,132.4,76.987,77.035,0.0,1.0,,1190304.0,112200.0,0
0,140.4,84.65799999999999,82.719,0.0,1.0,,1190304.0,112300.0,0
 ,162.2,89.772,78.623,0.0,1.0,,1190304.0,112400.0,0
0,146.6,92.98200000000001,79.298,0.0,1.0,,1190304.0,112500.0,0
0,156.9,94.23899999999999,80.926,0.0,1.0,,1190304.0,112600.0,0
0,156.7,96.16,85.477,0.0,1.0,,1190304.0,112700.0,0
0,169.8,97.44,88.235,0.0,1.0,,1190304.0,112800.0,0
0,168.7,98.25299999999999,91.88600000000001,0.0,1.0,,1190304.0,112900.0,0
0,146.1,98.835,91.84100000000001,0.0,1.0,,1190304.0,113000.0,0
0,132.5,99.22399999999999,83.046,0.0,1.0,,1190304.0,130100.0,0
0,126.49999999999999,99.48200000000001,69.90899999999999,0.0,1.0,,1190304.0,130200.0,0
0,119.19999999999999,98.213,66.303,0.0,1.0,,1190304.0,130300.0,0
0,125.0,98.179,65.789,0.0,1.0,,1190304.0,130400.0,0
0,117.6,97.874,61.486999999999995,0.0,1.0,,1190304.0,130500.0,0
0,116.8,97.709,69.47,0.0,1.0,,1190304.0,130600.0,0
0,120.6,98.406,79.64699999999999,0.0,1.0,,1190304.0,130700.0,0
0,119.6,98.82700000000001,82.098,0.0,1.0,,1190304.0,130800.0,0
0,81.9,93.288,68.733,0.0,1.0,,1190304.0,130900.0,0
 ,224.00000000000003,41.518,32.624,1.0,0.0,,1190304.0,131100.0,0
0,195.0,28.581,26.410999999999998,1.0,0.0,,1190304.0,131200.0,0
0,172.1,19.054000000000002,17.608,1.0,0.0,,1190304.0,131300.0,0
0,161.1,12.972999999999999,11.738,1.0,0.0,,1190304.0,131400.0,0
0,156.5,9.346,16.357,1.0,0.0,,1190304.0,131500.0,0
0,150.1,7.022,12.668,1.0,0.0,,1190304.0,131600.0,0
0,141.0,5.074,13.14,1.0,0.0,,1190304.0,131700.0,0
0,130.2,4.886,22.7,1.0,0.0,,1190304.0,131800.0,0
0,129.3,5.728,38.149,1.0,0.0,,1190304.0,131900.0,0
0,139.3,11.145999999999999,47.001000000000005,1.0,0.0,,1190304.0,132000.0,0
0,152.0,54.861000000000004,64.395,0.0,1.0,,1190304.0,132300.0,0
0,156.1,21.918000000000003,49.273999999999994,1.0,0.0,,1190304.0,132600.0,0
0,129.7,14.888,40.798,1.0,0.0,,1190304.0,132700.0,0
0,128.4,12.45,43.865,1.0,0.0,,1190304.0,132800.0,0
0,122.29999999999998,11.142999999999999,46.678999999999995,1.0,0.0,,1190304.0,132900.0,0
0,100.1,13.433,51.632,1.0,0.0,,1190304.0,133000.0,0
0,92.4,17.142,57.163000000000004,1.0,0.0,,1190304.0,133100.0,0
0,111.1,18.305999999999997,38.169000000000004,1.0,0.0,,1190304.0,133400.0,0
0,153.7,57.894,65.02600000000001,0.0,1.0,,1190304.0,133600.0,0
0,125.29999999999998,71.929,74.163,0.0,1.0,,1190304.0,133700.0,0
0,229.6,46.6,50.748999999999995,1.0,0.0,,1190304.0,134400.0,0
0,161.4,64.217,75.0,0.0,1.0,,1190304.0,134700.0,0
0,115.9,75.108,75.747,0.0,1.0,,1190304.0,134800.0,0
0,120.6,82.48100000000001,81.533,0.0,1.0,,1190304.0,134900.0,0
0,120.19999999999999,87.522,83.95700000000001,0.0,1.0,,1190304.0,135000.0,0
0,108.80000000000001,87.729,74.876,0.0,1.0,,1190304.0,135100.0,0
0,91.3,86.49700000000001,65.83800000000001,0.0,1.0,,1190304.0,135200.0,0
0,152.9,84.14200000000001,73.714,0.0,1.0,,1190304.0,135600.0,0
0,139.8,88.04299999999999,79.545,0.0,1.0,,1190304.0,135700.0,0
0,83.8,71.45,59.582,0.0,1.0,,1190304.0,140000.0,0
0,982.4,47.63399999999999,40.57,1.0,0.0,,1190304.0,140100.0,0
0,196.2,31.756,28.070999999999998,1.0,0.0,,1190304.0,140200.0,0
0,150.8,21.17,18.714000000000002,1.0,0.0,,1190304.0,140300.0,0
0,131.8,14.328,21.24,1.0,0.0,,1190304.0,140400.0,0
0,124.6,9.552,14.942,1.0,0.0,,1190304.0,140500.0,0
0,110.79999999999998,7.6739999999999995,17.078,1.0,0.0,,1190304.0,140600.0,0
0,113.9,5.1160000000000005,18.082,1.0,0.0,,1190304.0,140700.0,0
0,110.6,3.411,13.467,1.0,0.0,,1190304.0,140800.0,0
0,110.3,2.379,11.1,1.0,0.0,,1190304.0,140900.0,0
0,101.2,3.4960000000000004,16.762,1.0,0.0,,1190304.0,141000.0,0
0,99.8,4.721,21.691,1.0,0.0,,1190304.0,141100.0,0
0,162.8,3.147,16.302,1.0,0.0,,1190304.0,141200.0,0
0,111.9,2.0980000000000003,13.485999999999999,1.0,0.0,,1190304.0,141300.0,0
0,111.9,1.399,12.537,1.0,0.0,,1190304.0,141400.0,0
0,98.0,2.434,17.13,1.0,0.0,,1190304.0,141500.0,0
0,99.2,5.742999999999999,24.976999999999997,1.0,0.0,,1190304.0,141600.0,0
0,81.0,19.945999999999998,41.532,1.0,0.0,,1190304.0,141700.0,0
0,487.0,47.96,46.021,0.0,1.0,,1190304.0,141900.0,0
0,157.1,54.86600000000001,45.775,0.0,1.0,,1190304.0,142000.0,0
0,130.1,65.132,45.402,0.0,1.0,,1190304.0,142100.0,0
0,92.8,62.757,35.3,0.0,1.0,,1190304.0,142200.0,0
0,295.4,53.136,33.271,1.0,0.0,,1190304.0,142300.0,0
0,119.5,42.802,36.413000000000004,1.0,0.0,,1190304.0,142400.0,0
0,114.1,29.578000000000003,24.276,1.0,0.0,,1190304.0,142500.0,0
0,95.9,20.226,21.71,1.0,0.0,,1190304.0,142600.0,0
0,100.49999999999999,13.484000000000002,17.465,1.0,0.0,,1190304.0,142700.0,0
0,848.1,40.371,35.172,0.0,1.0,,1190304.0,143000.0,0
0,196.6,58.821000000000005,43.091,0.0,1.0,,1190304.0,143100.0,0
0,139.9,70.236,43.31100000000001,0.0,1.0,,1190304.0,143200.0,0
0,225.0,32.382,31.784000000000002,1.0,0.0,,1190304.0,143500.0,0
0,141.9,21.588,21.189,1.0,0.0,,1190304.0,143600.0,0
0,121.50000000000001,14.392000000000001,16.026,1.0,0.0,,1190304.0,143700.0,0
0,107.0,10.485999999999999,20.713,1.0,0.0,,1190304.0,143800.0,0
0,91.7,7.791,20.004,1.0,0.0,,1190304.0,143900.0,0
0,95.9,5.65,19.973,1.0,0.0,,1190304.0,144000.0,0
0,95.7,3.767,24.758000000000003,1.0,0.0,,1190304.0,144100.0,0
0,125.1,44.151,72.498,0.0,1.0,,1190304.0,144500.0,0
0,111.20000000000002,60.67100000000001,81.666,0.0,1.0,,1190304.0,144600.0,0
0,105.90000000000002,71.48100000000001,84.444,0.0,1.0,,1190304.0,144700.0,0
0,96.4,76.735,84.62899999999999,0.0,1.0,,1190304.0,144800.0,0
0,87.2,81.85300000000001,88.094,0.0,1.0,,1190304.0,144900.0,0
0,94.5,86.414,85.734,0.0,1.0,,1190304.0,145000.0,0
0,89.7,69.238,86.67,0.0,1.0,,1190305.0,93700.0,0
0,83.1,71.926,72.181,0.0,1.0,,1190305.0,94100.0,0
0,116.3,58.387,63.34,1.0,0.0,,1190305.0,94400.0,0
0,120.8,38.925,52.465,1.0,0.0,,1190305.0,94500.0,0
0,118.0,26.386,42.839,1.0,0.0,,1190305.0,94600.0,0
0,175.9,17.785,30.421999999999997,1.0,0.0,,1190305.0,94700.0,0
1,185.4,12.228,31.254,1.0,0.0,,1190305.0,94800.0,0
1,190.7,16.68,48.413999999999994,1.0,0.0,,1190305.0,94900.0,0
0,82.3,77.405,84.802,0.0,1.0,,1190305.0,95300.0,0
0,92.8,81.73,82.016,0.0,1.0,,1190305.0,95400.0,0
0,85.5,80.77199999999999,75.27,0.0,1.0,,1190305.0,95500.0,0
0,145.7,67.069,56.986999999999995,1.0,0.0,,1190305.0,95700.0,0
0,179.6,55.751999999999995,48.916000000000004,1.0,0.0,,1190305.0,95800.0,0
0,147.8,39.391,32.89,1.0,0.0,,1190305.0,95900.0,0
0,178.7,26.261,29.936999999999998,1.0,0.0,,1190305.0,100000.0,0
 ,84.2,48.708,55.338,0.0,1.0,,1190305.0,100200.0,0
0,102.3,64.729,67.327,0.0,1.0,,1190305.0,100300.0,0
 ,111.9,76.486,77.429,0.0,1.0,,1190305.0,100400.0,0
0,108.1,83.831,84.95299999999999,0.0,1.0,,1190305.0,100500.0,0
0,106.80000000000001,86.11200000000001,82.09299999999999,0.0,1.0,,1190305.0,100600.0,0
0,101.49999999999999,87.76,79.454,0.0,1.0,,1190305.0,100700.0,0
0,92.1,85.902,73.29899999999999,0.0,1.0,,1190305.0,100800.0,0
0,146.8,59.39,41.407,1.0,0.0,,1190305.0,101000.0,0
0,124.2,41.275,34.149,1.0,0.0,,1190305.0,101100.0,0
0,106.69999999999999,30.415,32.582,1.0,0.0,,1190305.0,101200.0,0
0,113.7,30.276999999999997,32.969,1.0,0.0,,1190305.0,101300.0,0
1,133.5,28.851999999999997,30.159000000000002,1.0,0.0,,1190305.0,101400.0,0
1,134.7,25.203000000000003,31.958000000000002,1.0,0.0,,1190305.0,101500.0,0
0,104.69999999999999,32.298,46.601000000000006,0.0,1.0,,1190305.0,101700.0,0
0,412.5,13.545,34.87,1.0,0.0,,1190305.0,102300.0,0
0,260.8,9.03,23.820999999999998,1.0,0.0,,1190305.0,102400.0,0
0,156.0,6.02,17.997,1.0,0.0,,1190305.0,102500.0,0
0,112.7,9.629,23.109,1.0,0.0,,1190305.0,102600.0,0
0,107.59999999999998,12.92,28.104,1.0,0.0,,1190305.0,102700.0,0
0,146.2,40.866,52.169,0.0,1.0,,1190305.0,103000.0,0
0,103.2,52.078,58.263999999999996,0.0,1.0,,1190305.0,103100.0,0
0,88.7,76.678,63.648999999999994,0.0,1.0,,1190305.0,103300.0,0
0,95.2,84.45200000000001,74.943,0.0,1.0,,1190305.0,103400.0,0
0,90.8,89.634,76.538,0.0,1.0,,1190305.0,103500.0,0
0,96.5,92.182,83.556,0.0,1.0,,1190305.0,103600.0,0
0,97.9,94.788,87.522,0.0,1.0,,1190305.0,103700.0,0
0,96.5,95.55,88.65100000000001,0.0,1.0,,1190305.0,103800.0,0
0,87.4,96.73,87.18700000000001,0.0,1.0,,1190305.0,103900.0,0
0,104.90000000000002,96.944,93.456,0.0,1.0,,1190305.0,104100.0,0
0,114.6,97.82799999999999,95.637,0.0,1.0,1.0,1190305.0,104200.0,0
 ,115.9,97.875,94.62299999999999,0.0,1.0,,1190305.0,104300.0,0
 ,123.4,96.667,89.714,0.0,1.0,,1190305.0,104400.0,0
0,113.5,90.414,82.98,0.0,1.0,,1190305.0,104500.0,0
0,125.49999999999999,80.446,79.03399999999999,0.0,1.0,,1190305.0,104600.0,0
0,156.0,58.865,64.48,1.0,0.0,,1190305.0,104800.0,0
 ,135.2,46.681000000000004,44.221000000000004,1.0,0.0,,1190305.0,104900.0,0
0,142.2,31.121,34.878,1.0,0.0,,1190305.0,105000.0,0
0,115.40000000000002,32.365,38.49,1.0,0.0,,1190305.0,105100.0,0
0,98.0,52.626999999999995,64.456,0.0,1.0,,1190305.0,105500.0,0
0,122.50000000000001,68.418,76.304,0.0,1.0,,1190305.0,105600.0,0
0,111.3,78.945,80.314,0.0,1.0,,1190305.0,105700.0,0
0,99.3,81.807,71.876,0.0,1.0,,1190305.0,105800.0,0
0,115.10000000000001,85.073,67.148,0.0,1.0,,1190305.0,105900.0,0
1,116.3,86.89200000000001,76.725,0.0,1.0,,1190305.0,110000.0,0
1,119.8,91.03,81.372,0.0,1.0,,1190305.0,110100.0,0
0,108.0,94.02,83.932,0.0,1.0,,1190305.0,110200.0,0
0,102.60000000000001,96.01299999999999,88.072,0.0,1.0,,1190305.0,110300.0,0
0,118.6,94.917,81.295,0.0,1.0,,1190305.0,110400.0,0
1,125.1,85.11399999999999,60.379,0.0,1.0,,1190305.0,110500.0,0
0,126.0,41.559,27.0,1.0,0.0,,1190305.0,110700.0,0
0,111.79999999999998,27.706,18.730999999999998,1.0,0.0,,1190305.0,110800.0,0
0,109.00000000000001,18.471,14.534,1.0,0.0,,1190305.0,110900.0,0
0,103.2,12.314,9.689,1.0,0.0,,1190305.0,111000.0,0
0,100.6,9.09,10.022,1.0,0.0,,1190305.0,111100.0,0
0,103.0,6.06,9.343,1.0,0.0,,1190305.0,111200.0,0
0,102.1,4.04,6.684,1.0,0.0,,1190305.0,111300.0,0
0,103.1,4.023,11.366,1.0,0.0,1.0,1190305.0,111400.0,0
0,95.4,7.138,15.658,1.0,0.0,,1190305.0,111500.0,0
0,97.5,11.365,15.702,1.0,0.0,,1190305.0,111600.0,0
0,122.39999999999999,12.522,19.577,1.0,0.0,,1190305.0,111700.0,0
0,509.3,50.77,35.18,0.0,1.0,,1190305.0,112100.0,0
0,225.1,67.18,46.983000000000004,0.0,1.0,,1190305.0,112200.0,0
0,219.79999999999998,76.721,64.308,0.0,1.0,,1190305.0,112300.0,0
0,183.1,83.12899999999999,74.971,0.0,1.0,,1190305.0,112400.0,0
0,159.3,85.66,76.64699999999999,0.0,1.0,,1190305.0,112500.0,0
0,150.3,82.323,73.127,0.0,1.0,,1190305.0,112600.0,0
0,103.69999999999999,77.89,72.229,0.0,1.0,,1190305.0,112700.0,0
0,219.4,64.11399999999999,61.253,1.0,0.0,,1190305.0,112900.0,0
0,92.4,75.35300000000001,80.377,0.0,1.0,,1190305.0,130100.0,0
0,224.00000000000003,38.984,64.462,1.0,0.0,,1190305.0,130700.0,0
0,159.8,28.513,57.105,1.0,0.0,,1190305.0,130800.0,0
0,136.2,20.191,45.56100000000001,1.0,0.0,,1190305.0,130900.0,0
0,134.3,15.217,41.376999999999995,1.0,0.0,,1190305.0,131000.0,0
0,118.8,11.835999999999999,32.439,1.0,0.0,,1190305.0,131100.0,0
0,117.8,47.172,73.024,0.0,1.0,,1190305.0,131500.0,0
0,99.3,64.782,80.081,0.0,1.0,,1190305.0,131600.0,0
0,89.6,74.592,86.721,0.0,1.0,,1190305.0,131700.0,0
0,115.8,89.46700000000001,84.546,0.0,1.0,,1190305.0,132100.0,0
0,89.6,88.89,69.885,0.0,1.0,,1190305.0,132300.0,0
0,92.7,79.433,64.727,0.0,1.0,,1190305.0,132400.0,0
0,109.79999999999998,84.95700000000001,75.505,0.0,1.0,,1190305.0,132500.0,0
0,108.7,85.536,71.829,0.0,1.0,,1190305.0,132600.0,0
0,108.5,88.214,79.387,0.0,1.0,,1190305.0,132700.0,0
0,101.0,90.88799999999999,85.45100000000001,0.0,1.0,,1190305.0,132800.0,0
0,98.5,91.985,89.641,0.0,1.0,,1190305.0,133000.0,0
0,105.60000000000001,94.656,87.539,0.0,1.0,,1190305.0,133100.0,0
0,101.1,93.98700000000001,83.86399999999999,0.0,1.0,,1190305.0,133200.0,0
0,87.2,89.667,65.105,0.0,1.0,,1190305.0,133300.0,0
0,179.0,52.268,51.407,1.0,0.0,,1190305.0,133600.0,0
0,84.4,80.571,72.19,0.0,1.0,,1190305.0,133900.0,0
0,96.8,85.76799999999999,78.22399999999999,0.0,1.0,,1190305.0,134000.0,0
0,84.5,85.939,65.635,0.0,1.0,,1190305.0,134100.0,0
0,83.1,82.73899999999999,58.261,0.0,1.0,,1190305.0,134200.0,0
0,163.3,48.718,28.395,1.0,0.0,,1190305.0,134500.0,0
0,139.0,32.479,19.705,1.0,0.0,,1190305.0,134600.0,0
0,102.2,23.701999999999998,15.462,1.0,0.0,,1190305.0,134700.0,0
0,104.4,17.887999999999998,13.1,1.0,0.0,,1190305.0,134800.0,0
1,105.2,11.925,11.067,1.0,0.0,,1190305.0,134900.0,0
0,95.1,8.56,13.835,1.0,0.0,,1190305.0,135000.0,0
0,99.8,6.917000000000001,16.63,1.0,0.0,,1190305.0,135100.0,0
0,85.1,7.812,20.178,1.0,0.0,,1190305.0,135200.0,0
0,104.90000000000002,12.118,29.163,1.0,0.0,,1190305.0,135300.0,0
0,98.2,18.35,42.691,1.0,0.0,,1190305.0,135400.0,0
0,231.0,61.843999999999994,77.892,0.0,1.0,,1190305.0,135900.0,0
0,128.4,74.562,83.32600000000001,0.0,1.0,,1190305.0,140000.0,0
0,134.1,83.042,85.971,0.0,1.0,,1190305.0,140100.0,0
0,116.10000000000001,86.73299999999999,87.069,0.0,1.0,,1190305.0,140200.0,0
0,125.4,90.75299999999999,84.516,0.0,1.0,1.0,1190305.0,140300.0,0
0,105.0,92.49799999999999,82.815,0.0,1.0,,1190305.0,140400.0,0
0,82.2,91.555,76.975,0.0,1.0,,1190305.0,140500.0,0
0,162.9,71.02600000000001,73.809,1.0,0.0,,1190305.0,140800.0,0
0,90.1,69.60600000000001,70.339,0.0,1.0,,1190305.0,141400.0,0
0,97.3,77.243,78.47399999999999,0.0,1.0,,1190305.0,141800.0,0
0,81.6,93.005,84.603,0.0,1.0,,1190305.0,142500.0,0
